ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Food type,Address
66086,Adajan,Surat,Wok On Fire,400,4.2,100,50,"Chinese,Thai,Pan-Asian,Asian,Oriental",Opp Star Bazaar
66091,Parvati,Pune,Kaka Halwai,150,4.2,50,39,Street Food,Satara Road
66153,Surat,Surat,Blue Basil,800,2.9,80,59,"Continental,North Indian,Chinese",Opp Safal Square Vesu
66160,New Magdalla,Surat,Kailash Parbat,300,3.6,50,65,"Punjabi,Snacks,Chinese,Beverages",Food Court Vr Mall
66162,Nanpura,Surat,Kansar Gujarati Thali,250,3.7,100,32,"Gujarati,Thalis",Nr Old Rto
66168,Vesu,Surat,The Pancake Story,300,4.8,20,58,"Desserts,Beverages",Prime Shoppers Vesu
66245,Perambur,Chennai,Milkie Mustache,400,4.9,20,64,"Beverages,Desserts",Jawahar Nagar
66320,Anna Nagar,Chennai,Annanagar Vaishanava'S - Thattu Idli Kadai,200,4.3,1000,63,"Indian,South Indian,Chinese,Chaat",Anna Nagar East
66631,Anna Nagar,Chennai,Murali Krishna Andhra Hotel,250,4.1,100,64,"North Indian,South Indian,Chinese",Anna Nagar
66633,Bidhannagar,Kolkata,Agarwal'S Kitchen,250,4.2,1000,72,"Combo,Thalis,North Indian,Desserts,Beverages",Salt Lake
66681,Mylapore,Chennai,Mylai Karpagambal Mess,250,4.5,100,55,South Indian,Mylapore
67259,Sector 7 Rohini,Delhi,Gulshan Di Chaap,200,3.9,100,27,"North Indian,Mughlai",Sector-7
67557,Kodungaiyur,Chennai,Soman Unavagam,300,4,500,61,"South Indian,North Indian,Chinese",Perambur
67617,Vastrapur,Ahmedabad,Fresh N Fresh,250,4.3,50,44,Bakery,Vastrapur
67724,Naktala,Kolkata,Azad Hind Dhaba,400,3.7,50,41,"Indian,North Indian,Chinese,Thalis",Naktala
67791,Narayanguda,Hyderabad,Rambharose - Bhattad Ki Idli,150,4.2,1000,27,South Indian,Narayanguda Rd
67824,Kothrud,Pune,Mithas,400,4.5,500,40,"Sweets,Desserts,Snacks",Kothrud
67978,New Tippasandra,Bangalore,Sri Ganesh Juice Center,200,4.5,50,61,Beverages,Indiranagar
67981,Valasaravakkam,Chennai,Lassiwala,100,2.9,80,75,Beverages,Alwarthirunagar
68000,Girdhar Nagar,Ahmedabad,Rajkamal,550,4.2,100,46,Indian,Shahibagh
68019,Navrangpura,Ahmedabad,Foodie'S Call,100,4.3,20,45,"Snacks,Beverages",Navrangpura
68204,Naranpura,Ahmedabad,Prince Restaurant (Naranpura),500,4.3,20,39,"Chinese,North Indian",Naranpura
68209,Begumpet,Hyderabad,Reliance Bakery,300,4.3,20,76,Bakery  Desserts,Begumpet
68213,Memnagar,Ahmedabad,Shivam Snacks,200,4.1,100,40,"Indian,North Indian",Sola
68275,Shivajinagar,Pune,Maharaja Bhog,800,2.9,80,58,"North Indian,Rajasthani,Gujarati",Senapati Bapat Road
68432,Madhupura,Ahmedabad,New Mehfil Restaurant,300,4.4,100,48,"North Indian,Continental",Shahibagh
68599,University Area,Ahmedabad,Dangee Dums Yums,400,4.6,100,34,"Desserts,Bakery,Ice Cream",Yums  Panjrapole
68605,Lal Darwaja,Ahmedabad,Lucky Restaurant,300,4.4,20,36,North Indian,Laldarawaja
68838,Raja Annamalai Puram,Chennai,Lassi Cream-Mrc Nagar,100,4.2,50,69,"Desserts,Beverages,Ice Cream,Bakery",Mrc Nagar
68893,Ghatkopar West,Mumbai,Tkx - The Khana Xpress,700,2.9,80,46,Beverages,Ghatkopar East
69120,Rohini,Delhi,Giani,350,4.2,100,36,Ice Cream,North Ex Mall
69165,Ghatkopar East,Mumbai,Newyork Burrito Company,500,4.3,100,41,Mexican  American  Snacks,Ghatkopar East
69278,Sion,Mumbai,Ramesh Da Dhaba,200,4.2,100,48,North Indian,Gtb Nagar  Sion
69507,George Town,Chennai,Seena Bhai 1977 Dosa Center,100,4,50,33,South Indian,Sowcarpet
69773,Ashok Nagar,Bangalore,The Chariot Veg Restaurant,400,3.9,20,35,"Chinese,South Indian,North Indian,Desserts,Fast Food,Punjabi",Residency Road
69901,Shivaji Nagar,Bangalore,Robin Brown Ice Cream,250,2.9,80,52,Desserts,Central Bangalore
69957,Vesu,Surat,Grover'S Tandoori Shala,300,3.8,100,57,"North Indian,Mughlai,Punjabi,Chinese,Fast Food,Snacks",Aagam Arcade Vesu
69997,Shankarapura,Bangalore,Slv Corner Restaurant,450,4.3,1000,47,"Chinese,South Indian,North Indian,Desserts,Fast Food",Vanivilas Road
70056,Athwa,Surat,Mahesh Pav Bhaji,300,4,500,34,"Fast Food,Street Food,Chinese,South Indian,Pizzas,Snacks,Desserts,Beverages",Chowpaty
70147,Vastrapur,Ahmedabad,Food On Way,200,4.1,1000,36,"North Indian,Chinese,Gujarati,Thalis,Biryani,Punjabi,Indian,Beverages,Salads,Combo",Vastrapur
70297,Chembur,Mumbai,Mamledar Misal,150,4.2,1000,41,Maharashtrian,Chembur East
70345,Vesu,Surat,Shakes & Scoops Vesu,150,4.3,100,46,"Ice Cream,Beverages",Safal Square Vesu
70518,New Textile Market,Surat,Purohit Gujarati Thali,200,2.9,80,39,Gujarati,Ring Road
70614,Shukrawar Peth,Pune,Wadeshwar (Bajirao Road),300,4.6,100,26,"South Indian,Fast Food,Snacks,Street Food,Beverages",Shukrawar Peth
70628,Navrangpura,Ahmedabad,The Big F,300,4.2,20,37,"Fast Food,Beverages",Commerce 6 Roads
70657,Majura Gate,Surat,Jalaram Khichdi,250,4.3,1000,24,"Punjabi,Thalis,Combo,North Indian,Mughlai,Gujarati,Biryani",Majura Gate
70695,Mahim,Mumbai,Baba Falooda,150,4.4,1000,58,Desserts  Beverages,Mahim
70757,Yamuna Nagar,Surat,Pizza World,250,2.9,80,40,"Italian-American,Fast Food",Puna Kumbharia Road
70760,Varachha,Surat,Laxmi Food Inn,300,4.3,100,49,"North Indian,South Indian,Gujarati,Chinese",Opp Jk Petrol Pump
70940,Dilsukhnagar,Hyderabad,Sahadeva Reddy Tiffins,150,4.2,500,40,South Indian,Maruthi Nagar
70946,Erandwane,Pune,Shaukeen - The Complete Paan Shop,150,4.7,100,34,Desserts,Erandwane
70952,Navrangpura,Ahmedabad,From The North,300,4.3,50,35,Indian,C G Road
71036,Varachha,Surat,Taj Mahal Restaurant,160,3.5,1000,42,"Punjabi,Chinese,North Indian,Thalis,Tandoor",Opp Railway Station
71037,Nanpura,Surat,Tipsy Topsy,250,4.3,500,32,"Thalis,North Indian,Chaat,Fast Food,Street Food",Opp Gandhi Smurti Nanpura
71058,Yamuna Nagar,Surat,Cross Road Restaurant,250,3.9,100,38,"North Indian,Chinese",Puna Kumbharia Road
71103,Nanpura,Surat,Jayjalaram Dana Chana,150,2.9,80,38,Snacks,Nanpura
71104,Majura Gate,Surat,Sasumaa'S,360,4,50,30,"Gujarati,Chinese",Nr Old Rto
71172,Gopipura,Surat,A One Coco,150,4.1,100,34,Ice Cream,Bhagatalav
71204,Yamuna Nagar,Surat,Malhar Dhosa,250,2.9,80,40,South Indian,Puna Kumbharia Road
71274,Ambawadi,Ahmedabad,Foodhut,200,2.7,50,44,Cafe,Vejalpur
71588,Narayanguda,Hyderabad,Vnr Fresh Juice Center,200,3.5,1000,30,"Beverages,Desserts",Street No 9
71637,Ambawadi,Ahmedabad,Bikanervala,600,4.2,100,39,"North Indian,South Indian,Desserts",Satellite
71638,Kalupur,Ahmedabad,Jalaram,250,4.3,50,45,North Indian,Relief Road
71694,Erandwane,Pune,The Betel Leaf - Paan And Desserts,300,4.8,20,45,"Paan,Desserts",Karve Nagar
72251,Taltala,Kolkata,What'S Your Flavour?,150,4.8,20,49,Desserts,Taltala
72304,Bhatar Athwa,Surat,Punjabi Di Hatti,300,4.1,100,34,"Punjabi,Chinese,North Indian,Biryani,Thalis,Combo,Mughlai",Bhatar Road
72350,Ganganagar,Bangalore,Vishnu Garden,251,4.4,1000,53,"Chinese,South Indian,North Indian",R.T. Nagar
72396,Navrangpura,Ahmedabad,Keventers - Milkshakes And Desserts,300,4.4,100,35,"Beverages,Ice Cream,Desserts,Healthy Food",Navrangpura
72430,Paldi,Ahmedabad,Vipul Dudhiya Sweets,300,4.4,100,26,"Sweets,Snacks",Paldi
72545,Andheri East,Mumbai,99 Pancakes,300,4.4,50,45,"Desserts,Beverages",Andheri East
72652,Annamalai Colony,Chennai,Masaledaar Dhaba,600,4.3,500,85,"North Indian,Punjabi,Indian,Thalis,Chinese",Saligramam
72668,Bibwewadi,Pune,Relax Corner Pure Veg,300,3.9,500,54,"Maharashtrian,Punjabi,Fast Food",Bibvewadi
72878,Ghatkopar East,Mumbai,Blossom - The Fusion Spot (Odeon),750,3.6,20,52,North Indian,Ghatkopar East
73027,Adajan Gam,Surat,The Veg Factory,250,2.9,80,58,"Italian,Mexican,Pizzas",Raj Victoria Pal
73099,Shivajinagar,Pune,Galaxy - Orbett Hotel,1000,2.9,80,37,"North Indian,Asian,Continental",Deccan Gymkhana
73680,Sector 7 Rohini,Delhi,Southy,200,3.6,500,37,"South Indian,Snacks,Beverages",Sector-7
73758,Ameerpet,Hyderabad,Sai Darshini Tiffins,150,4.3,1000,59,South Indian,Czech Colony
73861,Kothrud,Pune,Cafe Dreamland,400,3.8,50,48,"Desserts,Fast Food",Kothrud
74019,Adikmet,Hyderabad,Eatz & Drinkzz,300,4.5,20,51,Fast Food,Pannalal Complex
74116,Mangawadi,Pune,Arun Ice Creams,100,4.8,20,64,"Ice Cream,Desserts",Dhankawadi
74651,Narotam Nagar,Surat,A One Cold Coco,150,4.1,100,35,"Beverages,Desserts",Nr Gujarat Gas Circle
75141,Koregaon Park,Pune,The Mousse Coupe,250,2.9,80,54,Desserts,Kalyani Nagar
75307,Vishal Nagar,Surat,Famous Fast Food,250,4.5,20,53,Fast Food,Ved Road
75313,Vishal Nagar,Surat,Mr Pizza G,200,3.5,20,61,"Pizzas,Fast Food",Laxmi Enclave
75315,Nana Varachha,Surat,Dr Pizza & Foods,250,2.9,80,59,"Fast Food,Pizzas,Chinese",Nr. Maharana Pratap Garden
75457,Vishal Nagar,Surat,Only Dhosa,300,4.4,20,58,South Indian,Avalon Business Hub
75609,George Town,Chennai,Rasoee,150,4,100,38,"North Indian,Street Food,Chinese,Fast Food",George Town
75799,Shivajinagar,Pune,Lkd | La Kheer Deli,200,4.3,20,34,Desserts,Shivaji Nagar
76167,Visharant Wadi,Pune,Joshi Wadewale,100,4.3,100,58,"Street Food,South Indian",Vishrantwadi
76170,Anna Nagar,Chennai,Hotel Ganapathy Bhavan,300,4.4,100,62,"South Indian,North Indian,Chinese",Annanagar
76424,Vastrapur,Ahmedabad,Sasuma,100,4.2,100,47,"Gujarati,Snacks,Fast Food,North Indian",Vastrapur
76579,University Area,Ahmedabad,Toritos Cafe Time,500,2.9,80,44,"Fast Food,Continental,Pastas",Navrangpura
76762,Saki Naka,Mumbai,Ohhdaily- Healthy & Homely Tiffins,200,4.1,1000,41,"Thalis,Indian,Home Food",Sakinaka
76794,Navrangpura,Ahmedabad,Kovallam,150,4.2,100,27,"South Indian,Indian,Snacks,Combo,Thalis,Desserts",C G Road
76856,Athwa,Surat,Cornerstone Cafe,300,2.9,80,52,"Fast Food,Pastas,Pizzas",Anmol Complex Athwalines
76858,Adajan,Surat,Feeling Hungry,300,3.5,100,47,"Indian,Chinese,Punjabi,Thalis",Royal Residency Adajan Gam
76889,Narotam Nagar,Surat,Topaz Restaurant,300,4.4,100,39,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",Adajan Patiya
76890,Adajan,Surat,Kshitij Restaurant,350,4.5,100,39,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",B/S Ny Pizza
76891,Athwa,Surat,Silvernest Restaurant,400,4.3,50,38,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",Ghod Dod Road
77337,Ellisbridge,Ahmedabad,Shakti - The Sandwich Shop,300,4.2,20,31,"Fast Food,Pizzas,Combo",Ellis Bridge
77391,Ghodasar,Ahmedabad,Comfy Restaurant,0,4,100,48,"Indian,Chinese",Isanpur
77532,Ahmedabad,Ahmedabad,Shiv Shakti Kathiyawadi,300,4.3,100,44,Indian,Vastrapur
77534,Naranpura,Ahmedabad,Shakti - The Sandwich Shop: Naranpura,350,3.9,100,48,"Fast Food,Snacks",Naranpura
77540,Athwa,Surat,Maskaa Maarke,151,2.9,80,38,"North Indian,Chinese",City Light
77543,Habsiguda,Hyderabad,Hotel Suprabhat,200,4.3,1000,51,South Indian,Habsiguda X Roads
77567,Paschim Vihar,Delhi,Yamu'S Panchayat,400,4.5,50,50,"North Indian,Desserts",Paschim Vihar
77711,Narayan Peth,Pune,The Vegetable - Fc Road,350,2.9,80,49,"North Indian,Continental,European,Italian",Shivaji Nagar
77744,Athwa,Surat,Famous Frankie,200,4.1,500,45,Fast Food,Parle Point
77865,Ghansi Bazaar,Hyderabad,Sai Charan Dhaba,300,4.1,100,44,"North Indian,Tandoor",High Court Road
78120,Kankurgachi,Kolkata,The Cake Xpress,200,4.3,100,41,"Desserts,Bakery",Near Bandhan Bank
78140,Begampura,Surat,Nareshbhai V Bhelwala,200,4.2,1000,37,"Chaat,Chinese,Punjabi,North Indian,Fast Food,Street Food,Mexican,Pizzas",Bhagal
78177,Yakhutpura,Hyderabad,Masqati True Juice,200,4,100,49,"Juices,Chaat,Beverages,Desserts",Osman Masqati Plaza Alijah Kotla
78178,Indiranagar,Bangalore,Burma Burma,1300,4.5,100,61,"Pan-Asian,Burmese",Indiranagar
78336,Surat,Surat,Cream N Crust,150,4.4,20,38,"Desserts,Ice Cream",Lalgate
78387,Ghansi Bazaar,Hyderabad,Agra Mithai Ghar And Restaurant,200,4.3,50,38,"Sweets,Beverages,Chaat,Desserts,Fast Food",Charkaman
78514,Habsiguda,Hyderabad,Hotel Suprabhat Multi Cuisine Restaurant,400,4.1,500,62,"Chinese,Tandoor,North Indian",Habsiguda X Roads
79232,Vishal Nagar,Surat,Aa One Coco,120,2.9,80,61,Beverages,Avalon Business Hub
79247,Gopipura,Surat,A One Cold Drinks Center,100,3.9,20,39,Beverages,Chowk Bazar
79269,Ellisbridge,Ahmedabad,M.M.Parotha House,200,3.7,50,27,"Indian,Chinese,Fast Food",Ellisbridge Ahmedabad
79298,Ghatkopar East,Mumbai,Blossom (Vikrant Circle),800,4.2,100,45,Snacks,Ghatkopar East
79299,Ghatkopar East,Mumbai,Om Sai Ram Dolphin Frankee,350,4.6,100,41,"Fast Food,Beverages",Ghatkopar East
79308,Nungambakkam,Chennai,Spice Klub,1100,4.3,20,58,"North Indian,Indian,Continental",H M Centre
79331,Udhna,Surat,Sarvottam Restaurant,300,3.9,100,22,"Beverages,Chinese,Punjabi",Udhna Main Road
79386,Athwa,Surat,Petite Point,250,3.9,100,28,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",Bhatar Road
79395,Chickpet,Bangalore,Chaat Paavlian,150,2.9,80,48,Fast Food,Majestic
79606,Salabatpura,Surat,Shree Sai Restaurant Fancy Dhosa - Salabatpura,200,4.2,100,29,"South Indian,Chinese,Fast Food,Beverages,Combo,Punjabi",Salabatpura
79815,Athwa,Surat,Supreme Restaurant & Fastfood,220,2.9,80,38,"Punjabi,Indian",Ring Road
79873,Kankurgachi,Kolkata,The Tunnel,500,4,100,50,"Mexican,Continental,Indian,Italian",Near Kankurgachi Post Office
79899,Ameerpet,Hyderabad,Shri Raghavendra Pure Veg,180,4,100,60,South Indian,Maitrivanam
79995,Budh Vihar,Delhi,Victory Pizza,400,2.9,80,50,North Indian,Budh Vihar Phase-2
80378,Takara Basthi,Hyderabad,Hotel Shri Raghavendra Pure Veg,200,4.4,50,52,South Indian,Monda Market
81023,Chembur,Mumbai,Family Tree,400,3.7,50,44,"Indian,Italian,Chinese",Kurla
81093,Athwa,Surat,Richie Rich On Wheels,350,3.8,50,50,"Fast Food,Pizzas,Pastas,Italian,Indian,American,Chinese,South Indian,North Indian,Tandoor,Punjabi",Parle Point
81094,Athwa,Surat,Richie Rich Juices & Shakes,250,3.7,50,48,"Juices,Beverages",Parle Point
81220,Vastrapur,Ahmedabad,Khana Khazana-Vastrapur,400,3.9,50,46,Indian,Vastrapur
82016,Abids,Hyderabad,Shah Icecream,300,4.3,20,28,Ice Cream,Mozzamjahi Market
82094,Sector 10 Rohini,Delhi,Dine House By Eleven Course,1650,2.9,80,53,"Chinese,North Indian,Italian,Mexican",Pitampura
82374,Yerawada,Pune,Nine Square,300,2.9,80,63,"Chinese,North Indian,Continental,Desserts",Koregaon Park
82433,Gunti Jangaiah Nagar,Hyderabad,Dark Stone,300,3.5,50,63,"Ice Cream,Beverages",Lb Nagar Main Road
82666,Ghatkopar West,Mumbai,Ghatkopar Jolly Gymkhana,600,4.2,100,48,"North Indian,Chinese,Pizzas,Indian,Fast Food,Snacks",Ghatkopar Vikhroli
82668,Santacruz East,Mumbai,The Belgian Waffle Co.,200,4.5,100,37,"Desserts,Beverages",Kalina
82789,Koyambedu,Chennai,Dosa Corner,150,4.1,50,85,"South Indian,North Indian",Thiruveni Complex
82798,Lal Darwaja,Ahmedabad,Bismillah,400,4,50,44,"Ice Cream,Desserts,Juices,Beverages",Laldarawaja
82961,Adajan,Surat,Hotel Shiv Mahal,400,4.3,20,46,"North Indian,Fast Food",Adajan Gam
83104,Sion,Mumbai,Mahalaxmi Juice Centre,300,2.9,80,53,Juices,Sion Bhakti Park
83242,Toli Chowki,Hyderabad,Hotel Anand Bhavan,150,3.9,500,61,South Indian,Old Mumbai Hwy
83447,Ghatkopar East,Mumbai,R Steam Hot,500,4.2,100,51,Continental,Ghatkopar Vikhroli
83604,Magdalla,Surat,Bombay Blue,800,2.9,80,70,"North Indian,Chinese,Desserts",City Plus Multiplex
83674,Himayatnagar,Hyderabad,Nandu Fresh Fruit Juice Centre,250,3.8,1000,27,Beverages,Himayath Nagar
83834,Bidhannagar,Kolkata,Waffle Square,200,2.9,80,75,Desserts,Sector 5
83857,Nanpura,Surat,G Dada 'M Hungry,250,4.3,20,34,"Mexican,Italian,Thalis",Athwalines
84147,Jodhpur Village,Ahmedabad,Saurashtra Chawana & Sweets,200,4.3,500,39,"Sweets,Snacks",Satellite
84158,Paschim Vihar,Delhi,Lakhan Pan,100,4.6,50,47,Juices,Paschim Vihar
84562,Narotam Nagar,Surat,G Dada,250,3.9,1000,48,"Gujarati,Punjabi,Thalis,Home Food,Desserts,Sweets,Snacks",Opp Sneh Sankul Wadi
84571,Maninagar,Ahmedabad,Hungry Birds,400,3.5,50,45,Indian,Near Bank Of Baroda
84572,Jashoda Nagar,Ahmedabad,Ashirwad Restaurant,250,4.1,500,44,"Indian,Thalis,North Indian,Punjabi,Chinese,Continental,Snacks,Pizzas",Maninagar
84755,Ghansi Bazaar,Hyderabad,Mahalaxmi Tiffin Centre,200,4.2,100,42,Indian,Ghansi Bazaar
84822,Santosh Nagar,Hyderabad,Balaji Dinesh Mithai Bhandar,200,4.1,100,46,"Sweets,Snacks",Santosh Nagar
85056,Nana Varachha,Surat,Monpara Fastfood & Coldrinks,100,2.9,80,61,"Punjabi,Chinese,South Indian",Nr Chowpatty
85113,Paschim Vihar,Delhi,Sharma Shud Vashno Dhaba,200,4.2,20,50,North Indian,Paschim Vihar
85161,Sardar Colony,Ahmedabad,Lazeez,250,4.1,100,39,"Indian,Chinese",Naranpura
85205,Gopipura,Surat,New Shree Sainath Food Parlour,200,3.5,500,37,"Indian,Thalis,Punjabi",Soni Faliya
85320,Chamrajpet,Bangalore,By 2 Coffee,100,4.4,100,45,South Indian,Chamarajpet
85352,Adajan,Surat,Dil Se Re,300,2.9,80,56,"Indian,Chinese,Continental,Italian,Mexican",Imperial Square
85725,Athwa,Surat,Maharaja,150,2.9,80,30,"Fast Food,Beverages",Bhatar Road
85954,Mota Varachha,Surat,Laziz Pizza - Platinum Point,400,3.9,50,66,"Pizzas,Fast Food",Sudama Chowk
86138,Athwa,Surat,Sardarji Ka Dhaba,250,3.2,20,28,Punjabi,Bhatar
86443,Pulikeshi Nagar,Bangalore,Nic Natural Ice Creams,120,4.6,100,40,"Ice Cream,Desserts",Fraser Town
86488,Begampura,Surat,Nareshbhai Bhelwala,200,4.3,100,37,"Chaat,Pizzas,Fast Food,Street Food,Mexican,Italian,Chinese",Dabholi Char Rasta
86504,Athwa,Surat,Atul Bakery,250,3.7,20,28,"Snacks,Desserts",Bhatar
86595,Navrangpura,Ahmedabad,Wah,500,4.2,20,32,"Pizzas,Italian-American",C G Road
86835,Chiriamore,Kolkata,Ghosh Food Corner,250,3.9,100,68,"South Indian,North Indian,Chinese,Punjabi,Snacks",Dumdum
86889,Hyderabad,Hyderabad,Veggie Chinese,150,4,500,59,Chinese,Temple Road
86998,New Tippasandra,Bangalore,New Krishna Sagar,100,4.1,50,59,"South Indian,North Indian,Chinese,Snacks",Indiranagar
87128,Park Street Area,Kolkata,Shree Krishna Hot Chips,80,4.6,100,43,Snacks,Wood Street
87269,Vesu,Surat,Pojo'S Kitchen,400,4.3,20,61,"Continental,Italian",Vesu
87270,New Magdalla,Surat,Kinaara - The Cafe,500,4.2,50,61,"Fast Food,Chinese,Italian,Beverages,Desserts",Dumas Road
87290,Athwa,Surat,China Town -Chinese Food,200,4.2,100,35,"Chinese,Indian",City Light
87293,Surat,Surat,Maa Paratha Center,250,4.4,100,45,"Indian,Fast Food",Opp Salibhadra Apt
87329,Parvat Patiya,Surat,Morari Restaurant,150,4.1,50,38,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",Puna Patiya
87330,Parvat Patiya,Surat,Hotel Maruti,200,4.2,1000,40,"Punjabi,Chinese,Fast Food,Rajasthani,Gujarati,Juices,Home Food,Sweets,Snacks,Indian,North Indian,Beverages",Punakumbharia Rd Parvat Patiya
87373,Katargam,Surat,Radhe Restaurant,150,4.2,500,44,"South Indian,Chinese,Beverages",Anath Ashram Road
87404,Begampura,Surat,Creamy Heaven,150,4.2,100,29,"Desserts,Beverages,Ice Cream",Kotsafil Road
87882,Udhna,Surat,Tulsi Restaurant,180,4,100,32,"Punjabi,Chinese",Nr Udhna Bus Depot
87895,Shukrawar Peth,Pune,Shri Kailash Dairy,200,4.1,50,33,"Beverages,Desserts,Sweets,Snacks,Ice Cream",Shukrawar Peth
88016,Kurla,Mumbai,Brownie Bee The Cake Boutique,200,3.8,20,32,Desserts,Kurla
88424,Bandra East,Mumbai,Gupta Bhelpuri Center,200,2.9,80,52,Chaat,Bkc
88668,Athwa,Surat,51 Rainbow Ice Cream,200,4.4,50,31,"Ice Cream,Fast Food,Beverages",Chowpaty
88876,Navrangpura,Ahmedabad,Santushti - Shakes & More,400,4.2,50,30,"Desserts,Beverages",Navrangpura
88949,Moonlight Cream Sagrampura,Surat,Bismillah,200,4.3,500,26,"Desserts,Ice Cream,Beverages,Juices",Sagrampura
88954,Varachha,Surat,Bismillah Pav Bhaji & Fast Food,200,4,20,42,Fast Food,New Textile Market
89508,Ashok Nagar,Pune,Skoop Ice Cream Parlour,200,2.9,80,45,Desserts,Pune University
89773,Punjagutta,Hyderabad,Shanbhag Hotel,300,3.9,100,54,South Indian  Chinese  Biryani,Panjagutta
89835,Egmore,Chennai,Jus Bites,250,2.9,80,40,Desserts,G1 Wellington Estate
89982,Kilpauk,Chennai,Rajasthan Chat House,250,2.9,80,54,Fast Food,Ayanavaram
90005,Vesu,Surat,Neo Politan Pizza - Vesu,300,3.7,20,55,"Pizzas,Fast Food,Beverages,Italian",Prime Shoppers Vesu
90053,Usmanpura,Ahmedabad,Sanman Hotel,450,4.1,20,36,Indian,Ashram Road
90109,Santacruz East,Mumbai,Shiv Sai Bhelpuri,300,2.9,80,49,Fast Food,S'Cruz Bandra East
90696,Anna Nagar,Chennai,Firangi Falooda,200,2.9,80,65,"Cafe,Beverages,Desserts,Fast Food,Juices",Anna Nagar
91168,Bidhannagar,Kolkata,Icy Fusion,300,4.3,20,59,Ice Cream,Opposite Biddhannagr College Near City Center 1
91536,Gidc Naroda,Ahmedabad,Kamal'S Restaurant,350,3.6,20,84,"Indian,North Indian,Chinese,Punjabi,Pizzas",Naroda
91682,Choolai,Chennai,Kolkata Express,200,2.9,80,46,"Fast Food,Chaat",Choolai
91930,Ellisbridge,Ahmedabad,Swati Snacks,900,4.5,500,28,Indian,Ellis Bridge
92839,Khairtabad,Hyderabad,Kamat Hotel,500,4.3,1000,37,"North Indian,South Indian,Fast Food",Secretariat Road
93153,Adajan,Surat,99 Pancakes,500,4.5,100,45,"Desserts,Beverages",Nr Star Bazar
93521,Adajan,Surat,Chalman Exotic Locho & Khaman,500,4.2,50,50,Fast Food,Adajan Patiya
93539,Anna Nagar,Chennai,Millet Maagic Meal,300,4.5,1000,63,"Healthy Food,South Indian",Anna Nagar
93902,Sanjay Nagar,Surat,Hotel Ashish,150,4,50,44,"Chinese,Punjabi",Nr Sardar Market
94119,Athwa,Surat,Juice Factory,200,4.5,50,48,"Desserts,Beverages",Athwalines
94415,Ramesh Nagar,Delhi,Choolah (Pure Veg),200,3.6,20,73,"North Indian,Mughlai,Punjabi",Club Road Market
94705,Patel Nagar,Surat,Shree Khodiyar Kathyawadi Dhaba,250,3.9,100,52,"Gujarati,Punjabi,Indian",Opp Lake Garden
94717,Malleshwaram,Bangalore,Sai Cafe Veg,250,4.3,100,54,South Indian,10Th Cross Rd
94759,Basavanagudi,Bangalore,Roti Ghar,400,4.1,1000,48,"Chinese,South Indian,North Indian,Desserts,Fast Food,Beverages,Mughlai",Gandhi Bazar Main Road
95220,Khadia,Ahmedabad,Shakti - The Sandwich Shop Ratanpole,300,3.8,100,53,"Pizzas,Combo",Kalupur
95223,Ghatkopar East,Mumbai,Jay Ma Shitala Juice Center,100,2.9,80,49,Juices  Desserts  Beverages,Ghatkopar Vikhroli
95394,Palanpur Patia,Surat,Br Pizza,250,3.8,20,49,"Pizzas,Fast Food",Anand Mahal Road
95623,Umarwada,Surat,Shakti - The Sandwich Shop,300,3.5,100,40,"Fast Food,American,Italian,Indian,Snacks,Italian-American,Beverages",Aaimata Road
95753,Gulbai Tekra,Ahmedabad,Legends Of Punjab By Pepperazi,700,4.2,20,47,"North Indian,Thai,Italian,Barbecue,Mexican",Panjrapole
95801,Katargam,Surat,Ashish Restaurant-Katargam,500,4.5,100,49,"North Indian,Punjabi,Chinese",Nr Gajera Circle
95869,Swargate,Pune,Chilling Adda,300,2.9,80,35,"North Indian,Fast Food,Italian,Beverages",Shukrawar Peth
95947,Pitam Pura,Delhi,Dosa Corner,250,4.1,50,56,"Chinese,South Indian",Nsp
96048,Pankaj Nagar,Surat,Shree Sai Snacks And Fast Food,200,4.4,500,49,"South Indian,Fast Food,Pizzas,American,Juices,Beverages",Pal
96206,Parvati Paytha,Pune,Kalpana Bhel,100,4.1,20,46,Fast Food,Dashabhuja Ganpati Marg
96389,Patel Nagar,Surat,Darshan Restaurant,500,3.9,20,48,North Indian,Nr Gajera Circle
